content,label
在胚胎期蛛网膜下腔逐渐形成过程中由于局部液体流动变化或小梁不全断裂形成假性通道或引流不畅的盲管逐渐增大形成,0
蛛网膜在胚胎发育期异常分为两层脑脊液积聚其内形成囊肿,0
胚胎发育期室管膜或脉络膜组织异位于蛛网膜下腔分泌脑脊液并阻塞脑脊液循环形成囊肿,0
先天性异常影响脑脊液循环产生囊肿,0
胚胎期由于脑特别是颞叶发育不全随着头颅发育和蛛网膜下腔扩大形成囊肿占位,0
脑室系统原发性梗阻引起脑室内压力高使侧脑室颞角三脑室前后壁疝出形成憩室样囊肿,0
胎儿期脑损伤蛛网膜下腔出血渐形成包膜吸收水分形成囊肿,0
结缔组织疾病使蛛网膜弹性减少产生多发脑和脊髓蛛网膜囊肿,0
简述化学性脑膜炎的特点及防治措施,1
化学性脑膜炎又称无菌性脑膜炎多见于脑上皮样囊肿术后由于瘤内容物含脂肪酸及胆固醇对脑组织有刺激性临床上表现为高热颈硬抽搐昏迷脑脊液细胞数增高等,0
防治措施切除肿瘤时周围组织应以棉片保护防止肿瘤碎屑随脑脊液扩散残腔尽量不与脑室相通肿瘤摘除要力争彻底切除后用盐水反复冲洗瘤床内放置引流管要通畅一旦发生化学性脑膜炎应及早应用激素反复腰穿放液引流鞘内用激素脑室引流通畅应用抗生素预防感染正确处理其它并发症,0
简述三叉神经痛病理生理的短路学说,1
所谓三叉神经痛病理生理的短路学说认为是神经髓鞘崩解可能引起相邻两纤维之间发生短路轻微的触觉刺激即可通过短路传入中枢而中枢传出冲动也可再通过短路成为传入冲动这样很快达到痛觉神经元的阈值而引起一阵疼痛发作也可能是脱髓鞘的轴突与邻近的无髓鞘纤维发生短路而激发了半月节内的神经元而产生疼痛当脱髓鞘纤维完全退化后则短路停止上述机制可以解释疼痛的自发缓解,0
水有些什么特性,1
地表水和地下水有些什么特点,1
什么叫密度相对密度什么叫比热容,1
什么叫溶液饱和溶液溶解度,1
何谓溶度积有何意义,1
天然水中含有哪些杂质按颗粒大小如何分类,1
什么是水中的悬浮物质,1
什么是水中的胶体物质,1
为什么水中会对碳钢产生腐蚀,1
水中的主要阴阳离子对水质有些什么影响,1
什么是水的总固体溶解固体和悬浮固体,1
什么是水的浑浊度,1
什么是水的色度,1
什么是水的硬度,1
水的硬度有哪几种,1
硬度的单位是如何表示的,1
硬水对工业生产有什么危害,1
什么是水的碱度水中的碱度有哪几种形式存在,1
水中各种碱度的相互关系如何,1
如何根据硬度和碱度的关系了解水质,1
什么是水的酸度,1
何谓水的电阻率,1
何谓水的电导度和电导率和电阻率之间有何关系,0
什么是水的值有什么意义,1
什么叫水的溶解氧,1
什么叫化学需氧量,1
什么叫生化需氧量如何以生化需氧量来判断水质的好坏,1
什么叫总需氧量,1
什么叫总有机碳,1
水的净化,0
原水中含有的杂质一般以何种方法将其去除,1
什么是水的预处理预处理有哪些主要方法,1
微过滤与常规过滤有些什么区别,1
什么是微孔膜过滤技术,1
微孔过滤的机理和特点是什么,1
什么是超过滤技术,1
超过滤的工作原理及其特点是什么,1
活性炭在水处理中有何作用,1
活性碳过滤原理是什么活性炭过滤器有什么作用运行时要注意些什么,1
活性炭过滤器有什么作用运行时要注意些什么,1
水处理用活性炭吸附装置有哪些形式,1
水处理用活性炭是如何制造的,1
用什么方法把臭氧加入水中,1
臭氧消毒剂在给水处理中的应用情况怎样,1
什么是紫外线消毒,1
紫外线杀菌装置是怎样的,1
紫外线杀菌效果与哪些因素有关,1
用紫外线消毒要注意些什么,1
水的软化和除盐处理,0
什么叫离子交换剂可分哪几类,1
离子交换树脂发展的简况怎样,1
磺化煤天然绿砂及人造沸石有什么主要性能,1
磺化煤在使用时应注意什么,1
磺化煤为什么能脱色应如何处理,1
什么是离子交换树脂可分哪几类,1
离子交换树脂有哪些主要性能,1
离子交换树脂的结构是怎样的,1
离子交换树脂为什么制成球形,1
离子交换树脂的粒度及均匀性对水处理有什么影响,1
什么叫离子交换树脂的溶胀性它与什么因素有关,1
什么叫离子交换,1
什么叫离子交换反应的可逆性,1
失效树脂为什么可以通过再生重新获得交换能力,1
什么是离子交换树脂的选择性有什么规律性,1
怎样识别离子交换树脂的牌号,1
如何选择离子交换树脂,1
如何计算离子交换树脂的用量,1
如何保管好离子交换树脂,1
什么是离子交换树脂的全交换容量和工作交换容量,1
各类离子交换树脂交换容量利用率有什么不同,1
什么叫离子交换树脂的饱和度再生度,1
树脂的密度有哪几种表示形式,1
弱酸弱碱性树脂有什么特性如何应用,1
强碱型,0
型阴离子交换树脂有什么特点,1
大孔型树脂有什么特点,1
凝胶型与大孔型树脂有什么区别,1
树脂对使用的温度有何要求,1
对离子交换树脂要检测哪些项目,1
为什么强酸性树脂以钠型出厂而强碱性树脂以氯型出厂,1
新树脂为什么也要进行处理如何处理,1
如何鉴别失去标签志的树脂,1
阴阳离子交换树脂混杂后如何分离,1
离子交换树脂的强度为什么会降低,1
离子交换树脂使用后颜色变深说明什么,1
树脂受到污染的原因是什么,1
阴离子交换树脂有机物中母有些什么典型症状,1
什么叫树脂污染指数不同的污染指数情况下采用什么措施,1
如何防止树脂受污染和怎样进行处理,1
为什么阴离子交换树脂容易变质,1
树脂受到铁的污染庆当如何处理,1
怎样判断树脂受油污染,1
有哪些类别的专用树脂,1
为什么要进行水的软化处理,1
什么是原水软化水除盐水纯水和超纯水,1
为什么软化和除盐水处理前要除去过量的余氯采用什么方法,1
水的软化处理有哪些基本方法,1
化学软化处理常用哪些药剂,1
石灰软化法的原理是什么,1
为什么石灰软化不能去除非碳酸盐硬度,1
为什么说石灰软化法处理的水是不稳定的,1
为什么石灰软化常和混凝处理同时进行,1
怎样控制石灰软化水的处理,1
什么是后沉淀如何防止,1
如何制备稳定的石灰浆液,1
石灰软化处理的石灰加量如何估算,1
什么是石灰纯碱软化处理,1
什么是苛性钠和纯碱苛性钠软化处理,1
如何估算化学软化处理方法的药剂用量,1
用钠离子交换树脂进行软化处理的原理和特点是什么,1
钠离子交换软化处理的盐耗如何计算,1
二级钠离子软化有什么特点,1
什么是离子交换软化法,1
离子软化法有哪几种方式,1
什么是氢离子交换加碱中和法,1
什么是加热软化法,1
离子交换法软化处理有哪些常见故障如何处理,1
什么是铵钠离子交换软化处理,1
铵钠离子交换软化处理系统有哪几种形式,1
什么是钠氯离子交换处理,1
软化床再生时其树脂层上部为什么要有一定厚度的水层,1
什么是水的化学除盐处理,1
水的离子交换软化和化学除盐处理有什么不同,1
什么是一级复床除盐处理,1
为什么一级复床除盐处理不以阴床阳床的顺序排列,1
什么叫离子交换平衡及平衡常数,1
离子交换的过程是如何进行的,1
什么叫离子交换过程的分层失效原理,1
什么叫离子交换过程的分层吸附原理,1
什么叫固定床有什么特点,1
固定床离子交换剂的再生有哪些方式,1
固定床顺流再生的操作如何进行,1
顺流床在再生时会出现哪些异常现象应如何处理,1
顺流床反洗跑树脂应怎样处理,1
固定床逆流再生如何进行操作控制,1
固定床逆流再生工艺有些什么特点,1
逆流床的中间排水装置有什么作用有什么要求,1
计测定阳床出水含钠量应注意什么,1
阴床出水电导率始终较高是什么原因,1
影响电导率测定的有哪些因素,1
复床的串联与组联排列运行有什么不同,1
如何从水质变化情况来判断阴阳床即将失效,1
控制除盐水的运行终点有哪些方法,1
什么是混合床除盐处理,1
固定式混合床的结构如何,1
如何进行混合床的操作控制,1
为什么有时混合床的阴阳树脂分层不明显如何处理,1
混床出水值偏低是什么原因,1
什么叫树脂的抱团现象它是怎样产生的如何消除,1
什么是体内再生和体外再生各有什么优缺点,1
如何选择再生剂,1
用硫酸作为再生剂时应注意些什么,1
为什么有时阴床的再生效率低,1
再生液的质量分数和温度对再生效果有些什么影响,1
再生液的纯度对于再生效果有些什么影响,1
阴树脂再生剂烧碱的质量对树脂工作交换容量有什么影响,1
复床再生废水的处理有哪些方法,1
为什么一二级交换器对树脂层高有一定的要求,1
什么叫水垫层水垫层有什么作用,1
为什么离子交换器要留有一定的反洗膨胀高度,1
进行除盐水处理时对再生剂稀释水选择有何要求,1
如何计算酸碱耗量和比耗,1
怎样选择化学除盐系统,1
什么是移动床除盐处理,1
如何进行移动床的操作,1
什么是流动床离子交换处理,1
什么是浮动床离子交换处理,1
如何进行浮动床的操作控制,1
什么叫落床浮动床对落床有什么要求落床有几种方法,1
备用的浮动床投运前为什么要正洗,1
浮动床在运行中应注意哪些问题,1
什么是半逆流再生,1
什么是双层床离子交换处理,1
如何进行双层床的再生操作,1
什么是双室双层床离子交换处理,1
什么是双层双层浮动床,1
如何进行双室双层浮动床的操作控制,1
什么是三室床,1
什么是三层混合床,1
离子交换塔内加入惰性树脂有什么作用,1
什么叫氢离子精处理,1
什么是除碳器,1
影响除碳效果的因素有哪些,1
除碳器在运行中易出现哪些异常现象应如何处理,1
多面空心球填料有什么优点,1
对离子交换器排水装置垫层的石英砂应有什么要求,1
如何防止盐酸贮槽上发生酸雾,1
什么是超声波树脂清洗器,1
什么是树脂捕捉集器,1
如何去除体硅,1
测定水中硅酸时为什么要严格控制酸度,1
无钠水无硅水是怎样制备的,1
什么是膜分离膜分离过程的推动力是什么,1
我国膜分离技术在水处理领域的应用情况怎样,1
膜分离的基本原理是什么机理如何,1
